Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet,CryoSleep,Destination,VIP,Cabin_Deck,Cabin_Number,Cabin_Side,Passenger_Group,Passenger_Number,Transported
22.0,624.0,0.0,0.0,0.0,185.0,Earth,False,TRAPPIST-1e,False,G,344,P,2128,01,False
17.0,736.0,0.0,2.0,20.0,0.0,Earth,False,TRAPPIST-1e,False,F,420,P,2129,01,False
13.0,0.0,2.0,480.0,10.0,176.0,Earth,False,PSO J318.5-22,False,F,421,P,2130,01,False
26.0,0.0,232.33333333333334,0.0,91.0,900.0,Earth,False,TRAPPIST-1e,False,E,128,P,2131,01,False
24.666666666666668,1054.0,0.0,43.0,85.0,0.0,Mars,False,TRAPPIST-1e,False,D,74,S,2133,01,False
16.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,416,S,2133,02,True
20.0,1146.0,0.0,0.0,0.0,3.0,Mars,False,TRAPPIST-1e,False,F,422,P,2134,01,False
20.0,75.0,0.0,0.0,1545.0,0.0,Earth,False,TRAPPIST-1e,False,E,129,P,2135,01,False
23.0,426.0,0.0,362.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,E,129,P,2135,02,False
61.0,2.0,0.0,17.0,868.0,28.0,Earth,False,TRAPPIST-1e,False,G,343,S,2136,01,False
27.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,423,P,2137,01,True
3.0,0.0,0.0,0.0,0.0,0.0,Mars,False,55 Cancri e,False,F,423,P,2137,02,True
4.0,0.0,0.0,0.0,0.0,0.0,Mars,False,55 Cancri e,False,F,423,P,2137,03,True
13.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,G,344,S,2138,01,True
19.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,417,S,2139,01,True
18.0,0.0,0.0,698.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,424,P,2140,01,True
66.0,0.0,0.0,1610.0,0.0,0.0,Earth,False,55 Cancri e,False,E,130,P,2141,01,True
39.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,418,S,2142,01,True
21.0,0.0,1433.0,0.0,1234.0,0.0,Earth,False,TRAPPIST-1e,False,F,419,S,2143,01,False
7.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,345,S,2143,02,False
56.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,00,00,00,2144,01,False
15.0,0.0,951.0,128.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,425,P,2145,01,False
30.0,1146.0,0.0,47.0,0.0,105.0,Mars,False,TRAPPIST-1e,False,E,155,S,2147,01,True
13.0,579.0,226.0,61.0,1.0,7.0,Earth,False,TRAPPIST-1e,False,F,420,S,2148,01,False
18.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,89,S,2149,01,True
38.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,346,P,2150,01,False
45.0,2138.0,0.0,0.0,659.0,0.0,Earth,False,TRAPPIST-1e,False,F,426,P,2152,01,False
21.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,347,P,2153,01,False
19.0,78.0,0.0,0.0,550.0,0.0,Earth,False,TRAPPIST-1e,False,G,348,P,2154,01,False
49.0,651.0,25.0,0.0,849.0,2.0,Earth,False,TRAPPIST-1e,False,F,421,S,2156,01,False
21.0,0.0,820.0,0.0,45.0,0.0,Earth,False,TRAPPIST-1e,False,F,423,S,2158,01,True
18.0,0.0,402.0,2027.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,424,S,2159,01,True
43.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,429,P,2161,01,True
27.0,0.0,0.0,0.0,0.0,0.0,Mars,True,PSO J318.5-22,False,F,425,S,2162,01,True
0.0,0.0,0.0,0.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,425,S,2162,02,True
27.0,0.0,0.0,6.0,745.0,22.0,Earth,False,TRAPPIST-1e,False,G,349,P,2163,01,False
21.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,63,P,2164,01,True
20.0,38.0,220.0,495.0,0.0,216.0,Earth,False,PSO J318.5-22,False,F,431,P,2167,01,False
35.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,427,S,2168,01,True
20.0,212.0,0.0,991.0,0.0,13.0,Mars,False,TRAPPIST-1e,False,F,427,S,2168,02,False
24.0,388.0,0.0,7.0,409.0,0.0,Earth,False,TRAPPIST-1e,False,F,433,P,2171,01,False
41.0,2.0,0.0,551.0,3926.0,68.0,Earth,False,TRAPPIST-1e,False,G,351,P,2171,02,False
23.0,0.0,774.0,0.0,0.0,0.0,Earth,False,PSO J318.5-22,False,G,347,S,2172,01,True
27.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,352,P,2173,01,True
58.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,G,348,S,2175,01,True
53.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,435,P,2177,01,True
30.0,437.0,3585.0,0.0,3926.0,281.0,Europa,False,TRAPPIST-1e,False,C,80,S,2179,01,False
24.0,1.0,0.0,0.0,318.0,247.0,Earth,False,55 Cancri e,False,F,428,S,2180,01,False
31.0,46.0,1935.0,0.0,995.0,1254.0,Europa,False,TRAPPIST-1e,False,B,64,P,2182,01,False
46.0,607.0,0.0,41.0,334.0,251.0,Mars,False,PSO J318.5-22,False,F,429,S,2183,01,False
20.0,938.0,59.0,31.0,12.0,0.0,Mars,False,TRAPPIST-1e,False,F,429,S,2183,02,False
20.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,350,S,2186,01,False
30.0,0.0,236.0,0.0,1149.0,0.0,Earth,False,TRAPPIST-1e,False,F,437,P,2187,01,False
24.0,0.0,421.0,0.0,207.0,63.0,Earth,False,55 Cancri e,False,F,438,P,2188,01,False
34.0,0.0,0.0,0.0,628.0,0.0,Earth,False,TRAPPIST-1e,False,G,354,P,2189,01,False
20.0,1750.0,0.0,446.0,0.0,76.0,Earth,False,TRAPPIST-1e,False,F,430,S,2190,01,False
48.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,431,S,2191,01,True
25.0,0.0,0.0,619.0,0.0,70.0,Earth,False,PSO J318.5-22,False,F,439,P,2193,01,False
43.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,352,S,2194,01,False
27.0,0.0,280.0,119.0,646.0,5.0,Earth,False,TRAPPIST-1e,False,F,440,P,2195,01,True
47.0,0.0,32.0,0.0,3926.0,1440.0,Europa,False,TRAPPIST-1e,False,B,65,P,2196,01,False
26.0,26.0,4587.0,0.0,102.0,0.0,Europa,False,55 Cancri e,False,B,65,P,2196,02,True
37.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,B,65,P,2196,03,True
42.0,0.0,1180.0,0.0,2677.0,283.0,Europa,False,55 Cancri e,False,B,65,P,2196,04,False
61.0,0.0,654.0,902.0,0.0,68.0,Earth,False,55 Cancri e,False,E,156,S,2198,01,True
29.0,1443.0,1108.0,47.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,442,P,2200,01,False
32.0,0.0,1968.0,13.0,1051.0,0.0,Europa,False,55 Cancri e,False,D,75,S,2201,01,True
51.0,1671.0,0.0,17.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,443,P,2202,01,False
43.0,2019.0,0.0,560.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,D,76,S,2203,01,False
25.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,90,S,2204,01,True
31.0,0.0,0.0,187.0,602.0,0.0,Earth,False,TRAPPIST-1e,False,E,157,S,2205,01,False
13.0,0.0,14.0,857.0,0.0,72.0,Earth,False,PSO J318.5-22,False,F,432,S,2206,01,False
20.0,546.0,0.0,228.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,354,S,2207,01,False
29.0,1356.0,20.0,0.0,13.0,0.0,Earth,False,TRAPPIST-1e,False,F,433,S,2209,01,False
16.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,355,S,2210,01,False
15.0,0.0,2347.0,0.0,380.0,0.0,Earth,False,TRAPPIST-1e,False,F,434,S,2211,01,True
50.0,0.0,5.0,0.0,2170.0,0.0,Earth,False,TRAPPIST-1e,False,F,445,P,2212,01,False
41.0,0.0,5840.0,0.0,1257.0,6.0,Europa,False,55 Cancri e,True,A,27,S,2215,01,True
43.0,2.0,2229.0,33.0,6.0,198.0,Europa,False,TRAPPIST-1e,False,A,27,S,2215,02,True
32.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,A,27,S,2215,03,True
36.0,0.0,3206.0,0.0,698.0,72.0,Europa,False,TRAPPIST-1e,False,A,27,S,2215,04,False
18.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,00,00,00,2219,01,True
47.0,0.0,0.0,880.0,0.0,2.0,Earth,False,TRAPPIST-1e,False,G,357,S,2220,01,True
29.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,355,P,2221,01,True
28.0,0.0,86.0,0.0,252.0,570.0,Earth,False,TRAPPIST-1e,False,G,358,S,2223,01,False
14.0,0.0,600.0,0.0,204.0,0.0,Earth,False,TRAPPIST-1e,False,F,435,S,2224,01,True
25.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,356,P,2225,01,False
63.0,1172.0,0.0,1.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,E,158,S,2228,01,False
22.0,48.0,329.0,182.0,26.0,154.0,Earth,False,TRAPPIST-1e,False,F,437,S,2229,01,False
32.0,2.0,416.0,26.0,510.0,0.0,Mars,False,TRAPPIST-1e,False,E,159,S,2231,01,False
31.0,0.0,14.0,671.0,1.0,3.0,Earth,False,55 Cancri e,False,F,438,S,2232,01,False
24.0,0.0,1220.0,0.0,140.0,0.0,Earth,False,TRAPPIST-1e,False,F,438,S,2232,02,False
39.0,9.0,18.0,0.0,2.0,878.0,Earth,False,TRAPPIST-1e,False,G,359,P,2233,01,False
20.0,0.0,0.0,0.0,0.0,0.0,Mars,True,55 Cancri e,False,F,448,P,2234,01,True
20.0,0.0,0.0,0.0,0.0,0.0,Mars,True,55 Cancri e,False,F,448,P,2234,02,True
19.0,0.0,0.0,0.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,E,134,P,2234,03,False
20.0,552.0,8.0,1348.0,5.0,0.0,Mars,False,55 Cancri e,False,E,134,P,2234,04,False
31.0,21.0,0.0,1031.0,0.0,174.66666666666666,Mars,False,TRAPPIST-1e,False,D,66,P,2234,05,False
17.0,0.0,0.0,0.0,0.0,0.0,Mars,True,55 Cancri e,False,F,448,P,2234,06,True
24.0,2538.0,0.0,61.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,448,P,2234,07,False
27.0,203.0,539.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,449,P,2235,01,False
28.0,0.0,162.0,741.0,3733.0,99.0,Europa,False,55 Cancri e,False,C,83,S,2237,01,True
41.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,C,83,S,2237,02,True
25.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,A,28,S,2238,01,True
26.0,93.0,0.0,469.0,0.0,0.0,Earth,False,PSO J318.5-22,False,F,439,S,2239,01,True
27.0,485.0,1109.0,921.0,0.0,1.0,Earth,False,TRAPPIST-1e,False,F,451,P,2241,01,False
22.0,38.0,483.0,80.0,47.0,121.0,Earth,False,TRAPPIST-1e,False,G,362,P,2243,01,True
62.0,320.0,1179.0,756.0,3926.0,85.0,Europa,False,55 Cancri e,False,A,29,S,2251,01,False
58.0,2.0,1.0,14.0,2.0,1153.0,Europa,False,TRAPPIST-1e,False,A,29,S,2251,02,False
37.0,0.0,1368.0,0.0,187.66666666666666,960.0,Earth,False,TRAPPIST-1e,False,G,363,P,2252,01,False
54.0,701.0,32.0,171.0,8.0,0.0,Earth,False,TRAPPIST-1e,False,G,359,S,2253,01,False
26.0,0.0,10.0,0.0,702.0,1.0,Earth,False,TRAPPIST-1e,False,F,455,P,2254,01,False
44.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,C,75,P,2255,01,True
34.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,C,75,P,2255,02,True
47.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,360,S,2256,01,True
27.0,0.0,3341.0,64.33333333333333,80.0,654.0,Europa,False,TRAPPIST-1e,True,C,76,P,2257,01,True
22.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,66,P,2257,02,True
46.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,364,P,2258,01,True
29.0,0.0,0.0,885.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,441,S,2261,01,True
43.0,485.0,4.0,136.0,48.0,0.0,Earth,False,55 Cancri e,False,G,365,P,2262,01,False
42.0,0.0,0.0,32.0,772.0,0.0,Earth,False,TRAPPIST-1e,False,F,456,P,2263,01,False
39.0,0.0,0.0,13.0,0.0,868.0,Earth,False,TRAPPIST-1e,False,F,442,S,2264,01,True
30.0,616.0,0.0,185.0,210.0,475.0,Mars,False,TRAPPIST-1e,False,F,457,P,2266,01,False
43.0,2318.0,0.0,647.0,81.0,0.0,Mars,False,TRAPPIST-1e,False,E,161,S,2267,01,True
19.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,366,P,2268,01,False
26.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,458,P,2269,01,True
46.0,171.0,0.0,1257.0,5.0,0.0,Mars,False,TRAPPIST-1e,False,F,459,P,2270,01,True
3.0,0.0,0.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,367,P,2272,01,True
21.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,00,00,00,2272,02,True
1.0,0.0,0.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,367,P,2272,03,True
22.0,0.0,0.0,0.0,10.0,778.0,Earth,False,TRAPPIST-1e,False,E,162,S,2273,01,False
27.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,C,79,P,2274,01,True
28.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,C,79,P,2274,02,True
36.0,241.0,0.0,670.0,0.0,0.0,Mars,False,PSO J318.5-22,False,F,460,P,2275,01,False
19.0,26.0,313.0,470.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,362,S,2277,01,False
18.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,C,80,P,2278,01,True
47.0,0.0,140.0,490.6666666666667,85.0,3854.0,Europa,False,55 Cancri e,False,B,91,S,2279,01,False
18.0,20.0,1064.0,0.0,0.0,3854.0,Europa,False,TRAPPIST-1e,False,B,92,S,2280,01,False
6.0,0.0,0.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,E,136,P,2281,01,True
20.0,0.0,544.0,1.0,0.0,378.0,Earth,False,TRAPPIST-1e,False,F,461,P,2282,01,False
18.0,262.0,302.0,1127.0,3926.0,0.0,Mars,False,TRAPPIST-1e,False,F,463,P,2284,01,False
37.0,0.0,1.0,0.0,219.0,0.0,Earth,False,TRAPPIST-1e,False,F,464,P,2287,01,False
22.0,12.0,746.0,802.0,58.0,0.0,Earth,False,TRAPPIST-1e,False,E,163,S,2288,01,False
37.0,20.0,0.0,2184.0,20.0,0.0,Mars,False,TRAPPIST-1e,False,F,465,P,2289,01,True
6.0,0.0,0.0,0.0,0.0,0.0,Earth,False,55 Cancri e,False,G,365,S,2291,01,False
36.0,3.0,0.0,435.0,8.0,277.0,Earth,False,TRAPPIST-1e,False,G,365,S,2291,02,False
46.0,426.0,37.0,0.0,0.0,568.0,Earth,False,55 Cancri e,False,F,445,S,2291,03,False
75.0,0.0,0.0,1224.0,0.0,1769.0,Earth,False,TRAPPIST-1e,False,F,466,P,2295,01,False
37.0,0.0,8.0,70.0,360.0,258.0,Earth,False,TRAPPIST-1e,False,F,466,P,2295,02,False
22.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,369,P,2296,01,True
33.0,270.0,412.0,1.0,0.0,5.0,Earth,False,PSO J318.5-22,False,F,467,P,2298,01,False
35.0,174.0,0.0,381.0,0.0,62.0,Mars,False,TRAPPIST-1e,False,F,448,S,2299,01,False
19.0,0.0,0.0,0.0,0.0,3854.0,Europa,False,55 Cancri e,False,C,81,P,2300,01,False
34.0,0.0,22.0,172.0,3028.0,3768.0,Europa,False,55 Cancri e,False,C,81,P,2300,02,False
23.0,1010.0,0.0,33.0,10.0,0.0,Earth,False,TRAPPIST-1e,False,F,449,S,2301,01,True
37.0,1508.0,241.33333333333334,0.0,1.0,0.0,Earth,False,55 Cancri e,False,G,367,S,2301,02,False
24.0,1367.0,0.0,1.0,0.0,0.0,Earth,False,55 Cancri e,False,F,449,S,2301,03,False
54.0,0.0,3381.0,0.0,3926.0,34.0,Europa,False,TRAPPIST-1e,True,A,18,P,2302,01,False
52.0,1377.0,0.0,32.0,22.0,0.0,Mars,False,55 Cancri e,False,F,468,P,2303,01,True
60.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,368,S,2305,01,False
1.0,0.0,0.0,0.0,0.0,0.0,Europa,False,TRAPPIST-1e,False,C,82,P,2306,01,True
27.0,0.0,0.0,0.0,0.0,0.0,Europa,False,TRAPPIST-1e,False,C,82,P,2306,02,True
22.0,0.0,297.0,3.0,676.0,2924.0,Europa,False,TRAPPIST-1e,False,C,82,P,2306,03,False
27.0,0.0,5840.0,0.0,75.0,0.0,Europa,False,55 Cancri e,False,C,82,P,2306,04,True
48.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,C,82,P,2306,05,True
47.0,1320.0,428.0,4.0,24.0,0.0,Europa,False,55 Cancri e,False,C,82,P,2306,06,False
25.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,D,77,S,2308,01,True
49.0,9.0,2426.0,95.0,1249.0,168.0,Europa,False,55 Cancri e,False,D,77,S,2308,02,False
33.0,0.0,2012.0,1.0,3926.0,4.0,Europa,False,TRAPPIST-1e,False,D,77,S,2308,03,False
67.0,0.0,4715.0,0.0,599.0,6.0,Europa,False,TRAPPIST-1e,False,D,77,S,2308,04,True
5.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,371,P,2309,01,False
60.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,D,68,P,2310,01,True
56.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,D,68,P,2310,02,True
59.0,0.0,2210.0,0.0,3926.0,11.0,Europa,False,TRAPPIST-1e,False,D,68,P,2310,03,False
44.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,D,68,P,2310,04,True
33.0,0.0,763.0,1.0,66.0,84.0,Earth,False,TRAPPIST-1e,False,G,372,P,2311,01,False
28.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,369,S,2312,01,False
29.0,1365.0,0.0,791.0,210.0,0.0,Mars,False,TRAPPIST-1e,False,F,469,P,2313,01,False
13.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,370,S,2314,01,False
34.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,B,67,P,2315,01,True
45.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,371,S,2316,01,True
39.0,0.0,454.0,0.0,454.0,0.0,Earth,False,TRAPPIST-1e,False,G,372,S,2317,01,False
18.0,128.0,37.0,626.0,0.0,5.0,Earth,False,TRAPPIST-1e,False,F,470,P,2318,01,False
57.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,373,P,2319,01,False
25.666666666666668,0.0,760.0,0.0,21.0,23.0,Earth,False,55 Cancri e,False,F,450,S,2320,01,False
25.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,373,S,2321,01,True
22.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,374,S,2325,01,False
32.0,0.0,4106.0,388.0,892.0,2.0,Europa,False,TRAPPIST-1e,False,B,68,P,2327,01,True
29.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,472,P,2329,01,True
21.0,556.0,0.0,20.0,1589.0,0.0,Earth,False,TRAPPIST-1e,False,F,453,S,2332,01,False
16.0,0.0,0.0,0.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,E,137,P,2333,01,False
45.0,0.0,0.0,0.0,0.0,0.0,Europa,True,55 Cancri e,False,A,30,S,2336,01,True
44.0,1409.0,910.0,17.0,1452.0,3782.0,Europa,False,TRAPPIST-1e,True,A,30,S,2336,02,False
27.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,G,376,P,2338,01,True
26.0,14.0,0.0,0.0,857.0,0.0,Earth,False,TRAPPIST-1e,False,F,474,P,2338,02,False
46.0,1290.0,0.0,57.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,F,475,P,2339,01,False
24.0,0.0,0.0,648.0,0.0,0.0,Earth,False,PSO J318.5-22,False,F,454,S,2340,01,False
15.0,0.0,785.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,455,S,2341,01,True
53.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,378,S,2345,01,False
28.0,613.0,22.0,0.0,0.0,0.0,Earth,False,55 Cancri e,False,F,477,P,2347,01,False
11.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,377,P,2347,02,True
7.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,377,P,2347,03,False
0.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,377,P,2347,04,True
15.0,0.0,0.0,0.0,0.0,0.0,Earth,True,55 Cancri e,False,G,377,P,2347,05,True
31.0,1.0,81.0,2.0,605.0,0.0,Earth,False,55 Cancri e,False,G,377,P,2347,06,False
9.0,0.0,0.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,377,P,2347,07,False
44.0,0.0,1223.0,78.0,1418.0,1239.0,Europa,False,55 Cancri e,True,D,78,S,2348,01,False
35.0,0.0,722.0,0.0,0.0,185.0,Earth,False,TRAPPIST-1e,False,G,379,S,2349,01,False
30.0,27.0,5412.0,86.0,210.66666666666666,0.0,Earth,False,TRAPPIST-1e,False,G,380,S,2353,01,True
13.0,880.0,0.0,0.0,0.0,0.0,Earth,False,55 Cancri e,False,F,457,S,2353,02,False
45.0,773.0,82.0,0.0,6.0,0.0,Mars,False,TRAPPIST-1e,True,D,80,S,2356,01,False
4.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,D,80,S,2356,02,True
21.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,D,80,S,2356,03,True
20.0,0.0,409.0,994.0,215.0,0.0,Earth,False,TRAPPIST-1e,False,E,139,P,2357,01,False
24.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,379,P,2360,01,True
3.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,380,P,2361,01,False
29.0,0.0,0.0,792.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,481,P,2361,02,True
28.0,2416.0,5840.0,41.0,1.0,462.0,Europa,False,TRAPPIST-1e,False,C,85,S,2363,01,True
44.0,0.0,4.0,6.0,864.0,33.0,Earth,False,TRAPPIST-1e,False,G,381,P,2364,01,True
50.0,0.0,0.0,0.0,0.0,0.0,Europa,True,TRAPPIST-1e,False,D,71,P,2365,01,True
35.0,0.0,0.0,0.0,0.0,0.0,Mars,True,TRAPPIST-1e,False,F,482,P,2366,01,False
19.0,0.0,0.0,1.0,644.0,0.0,Earth,False,TRAPPIST-1e,False,F,483,P,2367,01,False
22.0,579.0,0.0,267.0,0.0,108.0,Mars,False,TRAPPIST-1e,False,E,141,P,2368,01,False
30.0,3.0,0.0,880.0,0.0,40.0,Earth,False,TRAPPIST-1e,False,F,484,P,2369,01,False
36.0,0.0,4756.0,0.0,3926.0,96.0,Europa,False,TRAPPIST-1e,False,D,81,S,2373,01,False
20.0,464.0,0.0,1432.0,0.0,0.0,Mars,False,TRAPPIST-1e,False,E,166,S,2374,01,True
22.0,0.0,0.0,659.0,94.0,0.0,Earth,False,55 Cancri e,False,G,383,P,2375,01,True
22.0,0.0,30.0,0.0,0.0,673.0,Earth,False,55 Cancri e,False,F,459,S,2376,01,False
32.0,0.0,0.0,0.0,0.0,0.0,Europa,True,PSO J318.5-22,False,C,83,P,2377,01,True
35.0,194.0,0.0,678.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,F,487,P,2379,01,False
41.0,0.0,33.0,0.0,1324.0,0.0,Earth,False,55 Cancri e,False,F,488,P,2382,01,False
57.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,383,S,2384,01,False
3.0,0.0,0.0,0.0,0.0,0.0,Earth,True,PSO J318.5-22,False,G,383,S,2384,02,False
11.0,0.0,0.0,0.0,0.0,0.0,Earth,False,55 Cancri e,False,G,383,S,2384,03,True
4.0,0.0,0.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,383,S,2384,04,True
17.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,383,S,2384,05,False
30.0,0.0,0.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,383,S,2384,06,False
11.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,00,00,00,2384,07,True
23.0,1773.0,0.0,78.0,0.0,3.0,Mars,False,TRAPPIST-1e,False,F,461,S,2385,01,False
58.0,0.0,400.0,0.0,690.0,490.0,Earth,False,TRAPPIST-1e,False,E,142,P,2387,01,True
22.0,0.0,46.0,0.0,676.0,0.0,Earth,False,TRAPPIST-1e,False,G,384,S,2389,01,False
24.0,0.0,0.0,3.6666666666666665,59.0,3854.0,Earth,False,TRAPPIST-1e,False,G,385,P,2390,01,False
20.0,768.0,19.0,0.0,1.0,0.0,Earth,False,TRAPPIST-1e,False,E,143,P,2391,01,False
37.0,0.0,0.0,0.0,0.0,0.0,Earth,True,TRAPPIST-1e,False,G,386,P,2392,01,True
49.0,712.0,1.0,0.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,387,P,2395,01,False
46.0,0.0,557.0,0.0,287.0,781.0,Earth,False,TRAPPIST-1e,False,E,168,S,2396,01,False
30.0,854.0,0.0,30.0,0.0,0.0,Earth,False,TRAPPIST-1e,False,G,386,S,2396,02,False
36.0,0.0,810.0,0.0,0.0,0.0,Earth,False,55 Cancri e,False,G,387,S,2397,01,False
21.0,0.0,780.0,44.0,0.0,5.0,Earth,False,TRAPPIST-1e,False,F,490,P,2398,01,False
